OTU	Test-Statistic	P	FDR_P	Bonferroni_P	February_mean	October_mean	March_mean	August_mean	September_mean	January_mean	June_mean	April_mean	May_mean	December_mean	November_mean	July_mean	taxonomy
4415598	9.59863198825	0.566810153471	1.0	1.0	0.027027027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515151515	0.0373831775701	0.0	0.0333333333333	0.178217821782	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
563451	9.59807139031	0.566861411174	1.0	1.0	0.0	0.0	0.0	0.0338983050847	0.0	0.0	0.0	0.00757575757576	0.00934579439252	0.0243902439024	0.0333333333333	0.00990099009901	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
752554	9.59757430614	0.566906862308	1.0	1.0	0.027027027027	0.0606060606061	0.0194174757282	0.0508474576271	0.0166666666667	0.0	0.0149253731343	0.0151515151515	0.00934579439252	0.0	0.0333333333333	0.049504950495	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__variabile
531675	9.59697151114	0.566961980107	1.0	1.0	0.0	0.030303030303	0.0	0.0169491525424	0.0333333333333	0.0178571428571	0.0298507462687	0.0151515151515	0.00934579439252	0.0975609756098	0.0	0.019801980198	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
3696710	9.59353076064	0.56727661195	1.0	1.0	1.14864864865	0.212121212121	0.407766990291	2.1186440678	0.2	0.821428571429	0.298507462687	0.348484848485	0.0467289719626	0.121951219512	1.76666666667	0.29702970297	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
300809	9.59323037908	0.567304081272	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0178571428571	0.0298507462687	0.00757575757576	0.0	0.146341463415	0.0333333333333	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4453039	9.59168332302	0.56744556064	1.0	1.0	0.0135135135135	0.0	0.0	0.0169491525424	0.0	0.0	0.492537313433	0.0	0.0654205607477	0.292682926829	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
264955	9.5869667317	0.567876937843	1.0	1.0	0.0	0.0	0.0873786407767	0.0	0.0	0.0	0.0597014925373	0.00757575757576	0.0280373831776	0.0	0.0	0.217821782178	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
609704	9.58420064559	0.568129951771	1.0	1.0	0.0405405405405	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.00934579439252	0.0	0.0	0.019801980198	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__
181871	9.58333777229	0.568208883171	1.0	1.0	4.14864864865	0.151515151515	0.398058252427	0.271186440678	1.55	0.357142857143	1.82089552239	0.204545454545	1.19626168224	0.463414634146	1.13333333333	0.415841584158	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4375268	9.58163781068	0.568364393349	1.0	1.0	0.0	0.0	0.116504854369	0.35593220339	0.0	0.0	0.0	0.0151515151515	0.11214953271	0.0243902439024	0.0	0.00990099009901	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
110847	9.57523575049	0.568950116948	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149253731343	0.348484848485	0.158878504673	2.65853658537	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
132359	9.57483543234	0.568986745754	1.0	1.0	0.0135135135135	0.0	0.0194174757282	0.0	0.0166666666667	0.0178571428571	0.044776119403	0.0378787878788	0.0	0.0	0.0	0.118811881188	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
326231	9.57195028012	0.569250747988	1.0	1.0	0.0135135135135	0.0	0.00970873786408	0.0	0.0	0.0178571428571	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens
3150250	9.56937046619	0.569486829899	1.0	1.0	0.0	0.0	0.00970873786408	0.0	0.0	0.0	0.0149253731343	0.0	0.0	0.0243902439024	0.0	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
885437	9.56655231238	0.569744743289	1.0	1.0	1.47297297297	0.545454545455	0.932038834951	0.779661016949	0.633333333333	0.669642857143	0.880597014925	1.90151515152	0.943925233645	1.29268292683	1.43333333333	0.910891089109	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4390251	9.56402714157	0.569975861582	1.0	1.0	0.0	0.0	0.0	0.0	0.0166666666667	0.0	0.0298507462687	0.0	0.00934579439252	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__; g__; s__
4355275	9.56145426293	0.570211364071	1.0	1.0	0.0	0.0	0.0	0.0	0.0166666666667	0.0	0.0149253731343	0.0	0.00934579439252	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__chitinolyticus
289495	9.55550705703	0.570755795758	1.0	1.0	0.0135135135135	0.0	0.00970873786408	0.0338983050847	0.0166666666667	0.0892857142857	0.0746268656716	0.030303030303	0.0373831775701	0.0	0.0333333333333	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4477019	9.5552996831	0.570774781324	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149253731343	0.0151515151515	0.00934579439252	0.0243902439024	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
346440	9.5552996831	0.570774781324	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149253731343	0.0151515151515	0.00934579439252	0.0243902439024	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
804770	9.55494783317	0.570806994266	1.0	1.0	0.175675675676	0.030303030303	0.00970873786408	0.0	0.133333333333	0.0535714285714	0.0298507462687	0.0378787878788	0.0841121495327	0.0243902439024	0.1	0.0990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
350224	9.55482582142	0.570818164893	1.0	1.0	1.01351351351	0.0	0.495145631068	0.0	0.416666666667	0.660714285714	0.0	0.106060606061	0.158878504673	6.9756097561	0.0333333333333	0.148514851485	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens
4319785	9.55282074981	0.571001742284	1.0	1.0	1.2972972973	0.848484848485	0.78640776699	0.186440677966	0.0	1.08928571429	0.701492537313	0.893939393939	1.90654205607	0.0487804878049	1.53333333333	0.168316831683	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__
4356331	9.54817295344	0.571427319271	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00892857142857	0.0	0.00757575757576	0.0	0.0243902439024	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
2410938	9.5474453432	0.571493948291	1.0	1.0	0.0	0.0	0.0	0.0	0.0333333333333	0.0	0.0149253731343	0.0	0.0467289719626	0.0	0.0	0.00990099009901	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4340745	9.54671643519	0.571560697545	1.0	1.0	0.027027027027	0.0	0.00970873786408	0.0169491525424	0.0333333333333	0.00892857142857	0.0	0.00757575757576	0.0373831775701	0.0	0.0333333333333	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
136789	9.54520030402	0.571699540683	1.0	1.0	0.027027027027	0.0	0.00970873786408	0.0	0.0	0.0178571428571	0.298507462687	0.0681818181818	0.00934579439252	0.0243902439024	0.0	0.128712871287	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4389066	9.54357411577	0.57184846923	1.0	1.0	0.0675675675676	0.0	0.0194174757282	0.0	0.0833333333333	0.0178571428571	0.0	0.030303030303	0.0560747663551	0.0	0.0	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
192865	9.54235152611	0.571960440208	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149253731343	0.0151515151515	0.018691588785	0.0243902439024	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
3807411	9.53993584907	0.572181691624	1.0	1.0	0.513513513514	1.0303030303	0.932038834951	0.152542372881	0.25	0.258928571429	0.238805970149	0.280303030303	0.233644859813	0.658536585366	0.166666666667	0.237623762376	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4445096	9.53901125214	0.572266379293	1.0	1.0	0.0	0.0	0.0	0.0	0.0166666666667	0.0	0.0149253731343	0.0	0.018691588785	0.0	0.0	0.00990099009901	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
192025	9.53764913155	0.572391145598	1.0	1.0	0.0	0.0	0.0	0.0338983050847	0.0	0.0	0.0149253731343	0.0151515151515	0.018691588785	0.0243902439024	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
1713225	9.53707062003	0.57244413703	1.0	1.0	0.0	0.0	0.00970873786408	0.0677966101695	0.0	0.0446428571429	0.0	0.00757575757576	0.0467289719626	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
166869	9.53627571994	0.572516950978	1.0	1.0	0.351351351351	0.212121212121	0.388349514563	0.28813559322	0.333333333333	0.446428571429	0.268656716418	0.265151515152	0.485981308411	0.731707317073	0.266666666667	0.386138613861	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
132661	9.53603544627	0.5725389607	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00892857142857	0.0	0.0681818181818	0.0	0.0243902439024	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum
4349444	9.53603544627	0.5725389607	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00892857142857	0.0	0.0227272727273	0.0	0.0243902439024	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
307903	9.53410586543	0.572715720933	1.0	1.0	0.0	0.0	0.0291262135922	0.0	0.0166666666667	0.0	0.0	0.0378787878788	0.018691588785	0.0243902439024	0.0333333333333	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
4391810	9.52848997472	0.573230221706	1.0	1.0	0.0	0.0	0.00970873786408	0.0	0.0	0.0	0.0	0.0	0.00934579439252	0.0	0.0	0.049504950495	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
304154	9.52821867279	0.573255079113	1.0	1.0	0.0	0.0	0.0	0.0	0.0166666666667	0.0178571428571	0.0149253731343	0.0	0.00934579439252	0.0243902439024	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
834829	9.52753064295	0.573318119083	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.116071428571	0.0	0.0909090909091	0.0	0.268292682927	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__somerae
328429	9.52681122484	0.573384036252	1.0	1.0	0.0	0.0	0.0	0.0338983050847	0.0	0.00892857142857	0.0149253731343	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4358599	9.52463113554	0.573583796404	1.0	1.0	24.5675675676	9.9696969697	0.0291262135922	2.33898305085	4.5	9.5625	1.59701492537	17.5151515152	13.9906542056	36.6097560976	0.0333333333333	8.92079207921	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4388121	9.52008968267	0.573999965212	1.0	1.0	0.0	0.0	0.0	0.0169491525424	0.0	0.00892857142857	0.0149253731343	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
360703	9.51996083221	0.574011773542	1.0	1.0	0.0135135135135	0.030303030303	0.0388349514563	0.0169491525424	0.0	0.0267857142857	0.0298507462687	0.00757575757576	0.018691588785	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques
4339801	9.5193699881	0.574065921199	1.0	1.0	0.0	0.030303030303	0.0194174757282	0.0	0.0	0.0	0.0149253731343	0.00757575757576	0.00934579439252	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
711275	9.51913854279	0.574087132144	1.0	1.0	0.027027027027	0.0606060606061	0.0194174757282	0.0	0.0166666666667	0.0178571428571	0.0149253731343	0.0378787878788	0.0	0.0243902439024	0.0	0.049504950495	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__infantis
314646	9.51560791542	0.57441071518	1.0	1.0	0.121621621622	1.0303030303	0.0291262135922	0.0338983050847	0.0	0.0	0.0	0.0151515151515	0.0467289719626	0.0	0.9	0.019801980198	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4428042	9.51088620861	0.574843509341	1.0	1.0	0.0	0.030303030303	0.00970873786408	0.0169491525424	0.0333333333333	0.00892857142857	0.0	0.0	0.00934579439252	0.0	0.0	0.00990099009901	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
313089	9.51079453076	0.574851913125	1.0	1.0	0.0945945945946	0.0	0.0679611650485	0.0169491525424	0.0166666666667	0.0535714285714	0.0597014925373	0.128787878788	0.0280373831776	0.0243902439024	0.0666666666667	0.128712871287	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
189235	9.5043582733	0.575441953668	1.0	1.0	1.7027027027	2.24242424242	0.504854368932	0.28813559322	0.35	1.35714285714	0.970149253731	0.378787878788	1.23364485981	0.634146341463	0.466666666667	0.841584158416	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
196307	9.50352001321	0.575518808166	1.0	1.0	1.35135135135	2.12121212121	1.04854368932	1.30508474576	0.716666666667	1.27678571429	1.20895522388	1.93181818182	0.700934579439	1.34146341463	0.766666666667	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4369434	9.49886107061	0.57594598669	1.0	1.0	0.108108108108	0.181818181818	0.0485436893204	0.118644067797	0.333333333333	0.160714285714	0.164179104478	0.121212121212	0.11214953271	0.0487804878049	0.1	0.158415841584	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
577512	9.4975778663	0.576063652914	1.0	1.0	0.027027027027	0.0	0.0388349514563	0.0169491525424	0.0166666666667	0.0178571428571	0.0	0.0	0.00934579439252	0.0487804878049	0.0666666666667	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
369449	9.49640868819	0.576170866699	1.0	1.0	0.027027027027	0.030303030303	0.00970873786408	0.101694915254	0.0666666666667	0.0803571428571	0.119402985075	0.0227272727273	0.11214953271	0.121951219512	0.0	0.039603960396	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
3970651	9.49483317529	0.57631534662	1.0	1.0	0.0135135135135	0.0	0.233009708738	0.0169491525424	0.05	0.0178571428571	0.194029850746	0.0227272727273	0.00934579439252	0.0243902439024	0.0	0.00990099009901	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
157121	9.49461645651	0.576335220938	1.0	1.0	0.027027027027	0.0	0.0	0.0	0.0	0.0357142857143	0.0	0.0	0.00934579439252	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
3973322	9.49304289204	0.576479528914	1.0	1.0	2.7027027027	1.72727272727	1.81553398058	1.84745762712	2.03333333333	1.82142857143	0.880597014925	2.23484848485	1.42056074766	2.85365853659	2.73333333333	1.62376237624	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
915452	9.49054187002	0.576708904016	1.0	1.0	0.0	0.030303030303	0.0485436893204	0.0	0.0	0.0178571428571	0.0	0.00757575757576	0.0	0.0243902439024	0.0666666666667	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
4446669	9.48981539741	0.576775533453	1.0	1.0	0.716216216216	1.48484848485	4.44660194175	1.37288135593	1.18333333333	1.22321428571	3.50746268657	1.87121212121	2.68224299065	2.29268292683	8.26666666667	1.12871287129	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
106258	9.4897871288	0.576778126173	1.0	1.0	0.256756756757	0.030303030303	0.0194174757282	0.0	0.0	0.0446428571429	0.10447761194	0.00757575757576	0.0280373831776	0.682926829268	0.1	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
312347	9.48893226682	0.576856532673	1.0	1.0	0.0135135135135	0.0	0.0	0.0	0.0	0.0	0.0149253731343	0.0378787878788	0.00934579439252	0.0	0.0333333333333	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
347690	9.48672658397	0.577058842159	1.0	1.0	3.10810810811	2.93939393939	3.64077669903	3.93220338983	4.61666666667	3.0625	2.79104477612	2.40909090909	2.02803738318	3.46341463415	3.4	3.91089108911	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
711526	9.48586846735	0.577137553365	1.0	1.0	0.0	0.0	0.0	0.0338983050847	0.0166666666667	0.0	0.0	0.00757575757576	0.018691588785	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__
520720	9.48139334192	0.577548064613	1.0	1.0	0.121621621622	0.0909090909091	0.0485436893204	0.220338983051	0.05	0.107142857143	0.253731343284	0.106060606061	0.0467289719626	0.268292682927	0.133333333333	0.455445544554	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
186272	9.48113633812	0.577571641451	1.0	1.0	0.337837837838	0.272727272727	0.203883495146	0.305084745763	0.366666666667	0.294642857143	0.253731343284	0.234848484848	0.345794392523	0.634146341463	0.366666666667	0.376237623762	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1009894	9.47211023148	0.578399769168	1.0	1.0	0.0675675675676	0.0	0.0	0.118644067797	0.0833333333333	0.0	0.0	0.00757575757576	0.00934579439252	0.0	0.0	0.019801980198	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
4451477	9.46907530626	0.578678259669	1.0	1.0	0.0	0.151515151515	0.0582524271845	0.254237288136	1.0	0.339285714286	0.149253731343	0.916666666667	0.0934579439252	0.0243902439024	0.0333333333333	0.029702970297	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
334839	9.46894319182	0.578690383217	1.0	1.0	2.16216216216	0.0	0.00970873786408	0.0169491525424	0.0166666666667	0.00892857142857	0.0	0.0151515151515	0.0	0.0	0.466666666667	0.029702970297	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
972100	9.46497637483	0.579054418606	1.0	1.0	0.0135135135135	0.0	0.0	0.0	0.0	0.0	0.0	0.00757575757576	0.018691588785	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
202238	9.46232862778	0.579297422507	1.0	1.0	0.0	0.0	0.0	0.0508474576271	0.0166666666667	0.0	0.0597014925373	0.0	0.0	0.0	0.0	0.00990099009901	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
4028105	9.46214422031	0.579314347571	1.0	1.0	0.0	0.0	0.0	0.0169491525424	0.333333333333	0.0	0.0149253731343	0.0	0.0	0.0	0.0	0.00990099009901	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__
359993	9.46177911777	0.579347857197	1.0	1.0	0.0	0.0	0.0	0.0169491525424	0.0	0.00892857142857	0.0	0.0	0.00934579439252	0.0	0.0333333333333	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus
177473	9.45738676304	0.579751017035	1.0	1.0	0.148648648649	0.030303030303	0.0291262135922	0.0	0.1	0.0178571428571	0.0298507462687	0.030303030303	0.0280373831776	0.0243902439024	0.0	0.0594059405941	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4378793	9.45050433736	0.580382818295	1.0	1.0	0.027027027027	0.0	0.0	0.0169491525424	0.0	0.0267857142857	0.0149253731343	0.0454545454545	0.018691588785	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__; o__; f__; g__; s__
614651	9.44920049164	0.58050252203	1.0	1.0	0.0	0.0	0.0	0.0169491525424	0.0166666666667	0.0	0.0298507462687	0.0	0.0	0.0	0.0	0.019801980198	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
570049	9.44715927469	0.580689929938	1.0	1.0	0.0	0.030303030303	0.00970873786408	0.0	0.0333333333333	0.133928571429	0.0298507462687	0.0530303030303	0.0280373831776	0.0243902439024	0.1	0.00990099009901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4132520	9.44709818387	0.58069553894	1.0	1.0	0.0	0.0	0.0194174757282	0.0	0.05	0.276785714286	0.0	0.0	0.0	0.0	0.0666666666667	0.0693069306931	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
539039	9.44682070327	0.580721015684	1.0	1.0	0.0	0.0	0.0	0.0338983050847	0.0166666666667	0.0	0.0597014925373	0.0	0.0	0.0	0.0	0.316831683168	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
174924	9.44652475313	0.580748188384	1.0	1.0	1.05405405405	0.757575757576	1.64077669903	1.45762711864	1.11666666667	1.71428571429	1.59701492537	1.56060606061	1.6261682243	1.46341463415	2.16666666667	0.910891089109	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
197354	9.44632784741	0.580766267415	1.0	1.0	0.432432432432	0.121212121212	0.466019417476	0.915254237288	0.566666666667	0.410714285714	0.462686567164	0.583333333333	0.728971962617	0.414634146341	0.633333333333	0.485148514851	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
289927	9.44497984574	0.58089003734	1.0	1.0	0.175675675676	0.0	0.0	0.0	0.0333333333333	0.0	0.0	0.0151515151515	0.102803738318	0.243902439024	0.0	0.049504950495	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
906051	9.44286976568	0.581083787163	1.0	1.0	0.0	0.0	0.0	0.0	0.0166666666667	0.00892857142857	0.0298507462687	0.0227272727273	0.018691588785	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Rummeliibacillus; s__
293291	9.44139603555	0.581219112339	1.0	1.0	0.0	0.0	0.00970873786408	0.0	0.0	0.0	0.0149253731343	0.0	0.00934579439252	0.0243902439024	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
370077	9.43902383066	0.581436949688	1.0	1.0	1.04054054054	0.242424242424	1.46601941748	1.49152542373	1.15	0.6875	1.05970149254	0.704545454545	2.45794392523	1.65853658537	0.366666666667	0.29702970297	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
408604	9.43630086461	0.581687011917	1.0	1.0	0.0	0.0	0.0194174757282	0.0	0.0	0.00892857142857	0.0	0.00757575757576	0.00934579439252	0.0	0.0	0.039603960396	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
354612	9.43336590208	0.581956560361	1.0	1.0	0.0	0.0	0.0	0.0	0.0166666666667	0.00892857142857	0.0149253731343	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
314008	9.42880269355	0.582375683791	1.0	1.0	0.027027027027	0.030303030303	0.00970873786408	0.0	0.0	0.0714285714286	0.0	0.0227272727273	0.00934579439252	0.0	0.0	0.029702970297	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
580081	9.42352815371	0.58286019603	1.0	1.0	0.0135135135135	0.212121212121	0.0	0.0	0.0	0.0267857142857	0.0	0.128787878788	0.0	0.0975609756098	0.0	0.188118811881	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
1128244	9.4230053383	0.5829082243	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134328358209	0.0	0.0	0.0	0.0	0.00990099009901	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
